"cluster","month","tod","dotw","ave_occupancy","dotw_string"
"8",10,"Midday",5,0.602255592445628,"Thursday"
"8",10,"Midday",6,0.658616570720824,"Friday"
"8",10,"Midday",7,0.726250790286277,"Saturday"
"8",10,"Morning",2,0.288851099370271,"Monday"
"8",10,"Morning",3,0.296902609944708,"Tuesday"
"8",10,"Morning",4,0.309446884978162,"Wednesday"
"8",10,"Morning",5,0.326265042765909,"Thursday"
"8",10,"Morning",6,0.33772767748755,"Friday"
"8",10,"Morning",7,0.367965454570976,"Saturday"
"8",11,"Afternoon",2,0.36290519752221,"Monday"
"8",11,"Afternoon",3,0.502547224305649,"Tuesday"
"8",11,"Afternoon",4,0.482193225774714,"Wednesday"
"8",11,"Afternoon",5,0.351978207322853,"Thursday"
"8",11,"Afternoon",6,0.568275615525159,"Friday"
"8",11,"Afternoon",7,0.605402722308772,"Saturday"
"8",11,"Midday",2,0.464643643069912,"Monday"
"8",11,"Midday",3,0.616345147143714,"Tuesday"
"8",11,"Midday",4,0.623639520941441,"Wednesday"
"8",11,"Midday",5,0.425653517595355,"Thursday"
"8",11,"Midday",6,0.680497498055738,"Friday"
"8",11,"Midday",7,0.735395455762001,"Saturday"
"8",11,"Morning",2,0.253422320492204,"Monday"
"8",11,"Morning",3,0.338803228494476,"Tuesday"
"8",11,"Morning",4,0.313669384631791,"Wednesday"
"8",11,"Morning",5,0.237376817344175,"Thursday"
"8",11,"Morning",6,0.357302937316822,"Friday"
"8",11,"Morning",7,0.410016746969713,"Saturday"
"8",12,"Afternoon",2,0.582677550416388,"Monday"
"8",12,"Afternoon",3,0.469757137400646,"Tuesday"
"8",12,"Afternoon",4,0.402927684141274,"Wednesday"
"8",12,"Afternoon",5,0.562267686258345,"Thursday"
"8",12,"Afternoon",6,0.594211189994848,"Friday"
"8",12,"Afternoon",7,0.617816882544699,"Saturday"
"8",12,"Midday",2,0.671425112550267,"Monday"
"8",12,"Midday",3,0.667150430099117,"Tuesday"
"8",12,"Midday",4,0.51416320890425,"Wednesday"
"8",12,"Midday",5,0.675821755821426,"Thursday"
"8",12,"Midday",6,0.660355009978165,"Friday"
"8",12,"Midday",7,0.71097855314425,"Saturday"
"8",12,"Morning",2,0.352096241906142,"Monday"
"8",12,"Morning",3,0.35896082999942,"Tuesday"
"8",12,"Morning",4,0.282560731611443,"Wednesday"
"8",12,"Morning",5,0.37041791248747,"Thursday"
"8",12,"Morning",6,0.386620077969358,"Friday"
"8",12,"Morning",7,0.421245171552084,"Saturday"
"1",0,"Afternoon",2,0.235894374060904,"Monday"
"1",0,"Afternoon",3,0.26676869650219,"Tuesday"
"1",0,"Afternoon",4,0.263450229270888,"Wednesday"
"1",0,"Afternoon",5,0.264898490050114,"Thursday"
"1",0,"Afternoon",6,0.264182429702991,"Friday"
"1",0,"Afternoon",7,0.227490840237142,"Saturday"
"1",0,"Midday",2,0.317122610728146,"Monday"
"1",0,"Midday",3,0.384390606712423,"Tuesday"
"1",0,"Midday",4,0.36107258513195,"Wednesday"
"1",0,"Midday",5,0.366788986176221,"Thursday"
"1",0,"Midday",6,0.356408061830549,"Friday"
"1",0,"Midday",7,0.2237953111785,"Saturday"
"1",0,"Morning",2,0.198836542312994,"Monday"
"1",0,"Morning",3,0.252079110447228,"Tuesday"
"1",0,"Morning",4,0.218507188098842,"Wednesday"
"1",0,"Morning",5,0.235845245010908,"Thursday"
"1",0,"Morning",6,0.209256152474048,"Friday"
"1",0,"Morning",7,0.142537656775373,"Saturday"
"2",0,"Afternoon",2,0.055094620395328,"Monday"
"2",0,"Afternoon",3,0.102250393081761,"Tuesday"
"2",0,"Afternoon",4,0.160515555046805,"Wednesday"
"2",0,"Afternoon",5,0.136835603632479,"Thursday"
"2",0,"Afternoon",6,0.221518715659341,"Friday"
"2",0,"Afternoon",7,0.380559689153439,"Saturday"
"2",0,"Midday",2,0.0625904711989618,"Monday"
"2",0,"Midday",3,0.109381759342451,"Tuesday"
"2",0,"Midday",4,0.225645689187356,"Wednesday"
"2",0,"Midday",5,0.132831578144078,"Thursday"
"2",0,"Midday",6,0.172326516076516,"Friday"
"2",0,"Midday",7,0.346603242436576,"Saturday"
"2",0,"Morning",2,0.0485965525273702,"Monday"
"2",0,"Morning",3,0.0647690592659146,"Tuesday"
"2",0,"Morning",4,0.121162113349613,"Wednesday"
"2",0,"Morning",5,0.0779140805182472,"Thursday"
"2",0,"Morning",6,0.100875686813187,"Friday"
"2",0,"Morning",7,0.159519781915615,"Saturday"
"3",0,"Afternoon",2,0.157485535358917,"Monday"
"3",0,"Afternoon",3,0.194111581400414,"Tuesday"
"3",0,"Afternoon",4,0.192979617080271,"Wednesday"
"3",0,"Afternoon",5,0.181575078668102,"Thursday"
"3",0,"Afternoon",6,0.155020502349717,"Friday"
"3",0,"Afternoon",7,0.0400813152448327,"Saturday"
"3",0,"Midday",2,0.295381884886602,"Monday"
"3",0,"Midday",3,0.323262470185463,"Tuesday"
"3",0,"Midday",4,0.312529727755018,"Wednesday"
"3",0,"Midday",5,0.308934664603269,"Thursday"
"3",0,"Midday",6,0.305905325563756,"Friday"
"3",0,"Midday",7,0.0748610280223652,"Saturday"
"3",0,"Morning",2,0.234772741519122,"Monday"
"3",0,"Morning",3,0.297100217684904,"Tuesday"
"3",0,"Morning",4,0.27896934702894,"Wednesday"
"3",0,"Morning",5,0.255389411675749,"Thursday"
"3",0,"Morning",6,0.262799920794107,"Friday"
"3",0,"Morning",7,0.0939525631022724,"Saturday"
"4",0,"Afternoon",2,0.245896253953674,"Monday"
"4",0,"Afternoon",3,0.271257565029109,"Tuesday"
"4",0,"Afternoon",4,0.277647224108485,"Wednesday"
"4",0,"Afternoon",5,0.275320047284036,"Thursday"
"4",0,"Afternoon",6,0.314836154276567,"Friday"
"4",0,"Afternoon",7,0.282657563841689,"Saturday"
"4",0,"Midday",2,0.378060749187382,"Monday"
"4",0,"Midday",3,0.43204841005095,"Tuesday"
"4",0,"Midday",4,0.430217868471382,"Wednesday"
"4",0,"Midday",5,0.418429522585403,"Thursday"
"4",0,"Midday",6,0.490216094344238,"Friday"
"4",0,"Midday",7,0.48246136397024,"Saturday"
"4",0,"Morning",2,0.241465359648415,"Monday"
"4",0,"Morning",3,0.272512764811386,"Tuesday"
"4",0,"Morning",4,0.27595764637647,"Wednesday"
"4",0,"Morning",5,0.260576970626897,"Thursday"
"4",0,"Morning",6,0.322920807277316,"Friday"
"4",0,"Morning",7,0.250317110089669,"Saturday"
"5",0,"Afternoon",2,0.375491458320805,"Monday"
"5",0,"Afternoon",3,0.408116597482332,"Tuesday"
"5",0,"Afternoon",4,0.422213766373279,"Wednesday"
"5",0,"Afternoon",5,0.423416323260073,"Thursday"
"5",0,"Afternoon",6,0.486008388360724,"Friday"
"5",0,"Afternoon",7,0.376794050538899,"Saturday"
"5",0,"Midday",2,0.50452656096524,"Monday"
"5",0,"Midday",3,0.545185709144604,"Tuesday"
"5",0,"Midday",4,0.550958833723257,"Wednesday"
"5",0,"Midday",5,0.548859546156936,"Thursday"
"5",0,"Midday",6,0.618339444692467,"Friday"
"5",0,"Midday",7,0.426175448101959,"Saturday"
"5",0,"Morning",2,0.359447625849243,"Monday"
"5",0,"Morning",3,0.407062255404573,"Tuesday"
"5",0,"Morning",4,0.374469396979699,"Wednesday"
"5",0,"Morning",5,0.381461364617271,"Thursday"
"5",0,"Morning",6,0.425729774143236,"Friday"
"5",0,"Morning",7,0.220963980438568,"Saturday"
"6",0,"Afternoon",2,0.23017378449844,"Monday"
"6",0,"Afternoon",3,0.245699395271919,"Tuesday"
"6",0,"Afternoon",4,0.240450468078519,"Wednesday"
"6",0,"Afternoon",5,0.236919362611624,"Thursday"
"6",0,"Afternoon",6,0.280949775667093,"Friday"
"6",0,"Afternoon",7,0.314102012103815,"Saturday"
"6",0,"Midday",2,0.247661275119548,"Monday"
"6",0,"Midday",3,0.277053408580078,"Tuesday"
"6",0,"Midday",4,0.267098906873315,"Wednesday"
"6",0,"Midday",5,0.265732567276576,"Thursday"
"6",0,"Midday",6,0.324314316210581,"Friday"
"6",0,"Midday",7,0.440478501268072,"Saturday"
"6",0,"Morning",2,0.123061461364255,"Monday"
"6",0,"Morning",3,0.136093217914698,"Tuesday"
"6",0,"Morning",4,0.128034050926063,"Wednesday"
"6",0,"Morning",5,0.128133863109825,"Thursday"
"6",0,"Morning",6,0.164829598922609,"Friday"
"6",0,"Morning",7,0.177893834948199,"Saturday"
"7",0,"Afternoon",2,0.228713125187182,"Monday"
"7",0,"Afternoon",3,0.294758254716981,"Tuesday"
"7",0,"Afternoon",4,0.323599425747863,"Wednesday"
"7",0,"Afternoon",5,0.331854109432234,"Thursday"
"7",0,"Afternoon",6,0.403373826694139,"Friday"
"7",0,"Afternoon",7,0.486468874007936,"Saturday"
"7",0,"Midday",2,0.261766590546072,"Monday"
"7",0,"Midday",3,0.364569450683837,"Tuesday"
"7",0,"Midday",4,0.393813816391941,"Wednesday"
"7",0,"Midday",5,0.380716002747253,"Thursday"
"7",0,"Midday",6,0.419138303825804,"Friday"
"7",0,"Midday",7,0.450346077533578,"Saturday"
"7",0,"Morning",2,0.172102519466906,"Monday"
"7",0,"Morning",3,0.215614143456125,"Tuesday"
"7",0,"Morning",4,0.243122678825804,"Wednesday"
"7",0,"Morning",5,0.219586417633293,"Thursday"
"7",0,"Morning",6,0.24765049475987,"Friday"
"7",0,"Morning",7,0.223527548840049,"Saturday"
"8",0,"Afternoon",2,0.385656473940503,"Monday"
"8",0,"Afternoon",3,0.431740315020842,"Tuesday"
"8",0,"Afternoon",4,0.440204377337053,"Wednesday"
"8",0,"Afternoon",5,0.445020415530843,"Thursday"
"8",0,"Afternoon",6,0.526234910979811,"Friday"
"8",0,"Afternoon",7,0.547586234028195,"Saturday"
"8",0,"Midday",2,0.486202543048331,"Monday"
"8",0,"Midday",3,0.552121600699542,"Tuesday"
"8",0,"Midday",4,0.545391818116926,"Wednesday"
"8",0,"Midday",5,0.541273333415895,"Thursday"
"8",0,"Midday",6,0.631619811480047,"Friday"
"8",0,"Midday",7,0.678361377553714,"Saturday"
"8",0,"Morning",2,0.255600993944115,"Monday"
"8",0,"Morning",3,0.291426131320234,"Tuesday"
"8",0,"Morning",4,0.282438694041883,"Wednesday"
"8",0,"Morning",5,0.285841930375093,"Thursday"
"8",0,"Morning",6,0.329028982564038,"Friday"
"8",0,"Morning",7,0.360603592427586,"Saturday"
"0",1,"Afternoon",2,0.170228736124684,"Monday"
"0",1,"Afternoon",3,0.298130599075474,"Tuesday"
"0",1,"Afternoon",4,0.306827878853406,"Wednesday"
"0",1,"Afternoon",5,0.263535538890799,"Thursday"
"0",1,"Afternoon",6,0.322991153043767,"Friday"
"0",1,"Afternoon",7,0.280241033556767,"Saturday"
"0",1,"Midday",2,0.240114768463924,"Monday"
"0",1,"Midday",3,0.405142189569235,"Tuesday"
"0",1,"Midday",4,0.421106150645778,"Wednesday"
"0",1,"Midday",5,0.386926136810549,"Thursday"
"0",1,"Midday",6,0.427899175914312,"Friday"
"0",1,"Midday",7,0.338424648462868,"Saturday"
"0",1,"Morning",2,0.15471222691515,"Monday"
"0",1,"Morning",3,0.25372917373391,"Tuesday"
"0",1,"Morning",4,0.267328358239062,"Wednesday"
"0",1,"Morning",5,0.255592361733803,"Thursday"
"0",1,"Morning",6,0.270455797376824,"Friday"
"0",1,"Morning",7,0.172468369516774,"Saturday"
"0",2,"Afternoon",2,0.305865181203022,"Monday"
"0",2,"Afternoon",3,0.321497171790467,"Tuesday"
"0",2,"Afternoon",4,0.335404174881291,"Wednesday"
"0",2,"Afternoon",5,0.339946017331351,"Thursday"
"0",2,"Afternoon",6,0.349668769451296,"Friday"
"0",2,"Afternoon",7,0.33088867737521,"Saturday"
"0",2,"Midday",2,0.408146407943481,"Monday"
"0",2,"Midday",3,0.42518786745346,"Tuesday"
"0",2,"Midday",4,0.444868082932344,"Wednesday"
"0",2,"Midday",5,0.452753848048593,"Thursday"
"0",2,"Midday",6,0.474826163577231,"Friday"
"0",2,"Midday",7,0.402217725225885,"Saturday"
"0",2,"Morning",2,0.255462491929151,"Monday"
"0",2,"Morning",3,0.294070004981982,"Tuesday"
"0",2,"Morning",4,0.298227985824936,"Wednesday"
"0",2,"Morning",5,0.291006100935914,"Thursday"
"0",2,"Morning",6,0.309751953877596,"Friday"
"0",2,"Morning",7,0.216552406941699,"Saturday"
"0",3,"Afternoon",2,0.244664174506199,"Monday"
"0",3,"Afternoon",3,0.251116536540311,"Tuesday"
"0",3,"Afternoon",4,0.276499124412543,"Wednesday"
"0",3,"Afternoon",5,0.272689638447298,"Thursday"
"0",3,"Afternoon",6,0.337852930766933,"Friday"
"0",3,"Afternoon",7,0.303376027154111,"Saturday"
"0",3,"Midday",2,0.32215979669226,"Monday"
"0",3,"Midday",3,0.330402854051751,"Tuesday"
"0",3,"Midday",4,0.3368426415215,"Wednesday"
"0",3,"Midday",5,0.337332097273903,"Thursday"
"0",3,"Midday",6,0.442027514098912,"Friday"
"0",3,"Midday",7,0.366230181735867,"Saturday"
"0",3,"Morning",2,0.192202387979144,"Monday"
"0",3,"Morning",3,0.211618310738315,"Tuesday"
"0",3,"Morning",4,0.205259852940334,"Wednesday"
"0",3,"Morning",5,0.205873465384748,"Thursday"
"0",3,"Morning",6,0.267534414703235,"Friday"
"0",3,"Morning",7,0.19487408300684,"Saturday"
"0",4,"Afternoon",2,0.269353611158078,"Monday"
"0",4,"Afternoon",3,0.318778618603158,"Tuesday"
"0",4,"Afternoon",4,0.34395049975965,"Wednesday"
"0",4,"Afternoon",5,0.32729025791808,"Thursday"
"0",4,"Afternoon",6,0.359790965111934,"Friday"
"0",4,"Afternoon",7,0.329832650428653,"Saturday"
"0",4,"Midday",2,0.371520532316647,"Monday"
"0",4,"Midday",3,0.422961112665,"Tuesday"
"0",4,"Midday",4,0.456322114076056,"Wednesday"
"0",4,"Midday",5,0.43750436490191,"Thursday"
"0",4,"Midday",6,0.45787912991509,"Friday"
"0",4,"Midday",7,0.417602649781363,"Saturday"
"0",4,"Morning",2,0.244289494687996,"Monday"
"0",4,"Morning",3,0.285088927475294,"Tuesday"
"0",4,"Morning",4,0.27825015370614,"Wednesday"
"0",4,"Morning",5,0.276283345696825,"Thursday"
"0",4,"Morning",6,0.296817708732236,"Friday"
"0",4,"Morning",7,0.19930601887579,"Saturday"
"0",5,"Afternoon",2,0.20165124023508,"Monday"
"0",5,"Afternoon",3,0.280223903617425,"Tuesday"
"0",5,"Afternoon",4,0.315401430694587,"Wednesday"
"0",5,"Afternoon",5,0.316933730161334,"Thursday"
"0",5,"Afternoon",6,0.347689701385341,"Friday"
"0",5,"Afternoon",7,0.296907125896862,"Saturday"
"0",5,"Midday",2,0.288258941919882,"Monday"
"0",5,"Midday",3,0.389499744905472,"Tuesday"
"0",5,"Midday",4,0.427835284773338,"Wednesday"
"0",5,"Midday",5,0.41524601447523,"Thursday"
"0",5,"Midday",6,0.43167112046149,"Friday"
"0",5,"Midday",7,0.370071045499077,"Saturday"
"0",5,"Morning",2,0.191415466666307,"Monday"
"0",5,"Morning",3,0.262967094577021,"Tuesday"
"0",5,"Morning",4,0.282405556785551,"Wednesday"
"0",5,"Morning",5,0.265569756997574,"Thursday"
"0",5,"Morning",6,0.278638115019332,"Friday"
"0",5,"Morning",7,0.215587589116937,"Saturday"
"0",6,"Afternoon",2,0.274608458557135,"Monday"
"0",6,"Afternoon",3,0.286923228129031,"Tuesday"
"0",6,"Afternoon",4,0.218608669277651,"Wednesday"
"0",6,"Afternoon",5,0.316424774675755,"Thursday"
"0",6,"Afternoon",6,0.320619123946211,"Friday"
"0",6,"Afternoon",7,0.266014281868793,"Saturday"
"0",6,"Midday",2,0.37674238278697,"Monday"
"0",6,"Midday",3,0.383311789313826,"Tuesday"
"0",6,"Midday",4,0.287113757009137,"Wednesday"
"0",6,"Midday",5,0.398921229821212,"Thursday"
"0",6,"Midday",6,0.417676702596785,"Friday"
"0",6,"Midday",7,0.352191817946465,"Saturday"
"0",6,"Morning",2,0.265361241319655,"Monday"
"0",6,"Morning",3,0.270843734889643,"Tuesday"
"0",6,"Morning",4,0.197792521789051,"Wednesday"
"0",6,"Morning",5,0.253720142267686,"Thursday"
"0",6,"Morning",6,0.275712836278899,"Friday"
"0",6,"Morning",7,0.22129809391777,"Saturday"
"0",7,"Afternoon",2,0.275024314115288,"Monday"
"0",7,"Afternoon",3,0.274285275165877,"Tuesday"
"0",7,"Afternoon",4,0.30032804393405,"Wednesday"
"0",7,"Afternoon",5,0.229156890528789,"Thursday"
"0",7,"Afternoon",6,0.320441314108867,"Friday"
"0",7,"Afternoon",7,0.263596259753276,"Saturday"
"0",7,"Midday",2,0.361934913709259,"Monday"
"0",7,"Midday",3,0.35591175456621,"Tuesday"
"0",7,"Midday",4,0.390385285061997,"Wednesday"
"0",7,"Midday",5,0.280636708432189,"Thursday"
"0",7,"Midday",6,0.413534448933982,"Friday"
"0",7,"Midday",7,0.336647262245516,"Saturday"
"0",7,"Morning",2,0.246837127566177,"Monday"
"0",7,"Morning",3,0.251262595171012,"Tuesday"
"0",7,"Morning",4,0.250888317097718,"Wednesday"
"0",7,"Morning",5,0.184070548182902,"Thursday"
"0",7,"Morning",6,0.264841640158243,"Friday"
"0",7,"Morning",7,0.181318580323581,"Saturday"
"0",8,"Afternoon",2,0.259678101852166,"Monday"
"0",8,"Afternoon",3,0.270982908930444,"Tuesday"
"0",8,"Afternoon",4,0.303373883306048,"Wednesday"
"0",8,"Afternoon",5,0.291050392665131,"Thursday"
"0",8,"Afternoon",6,0.308995340846573,"Friday"
"0",8,"Afternoon",7,0.274331623214439,"Saturday"
"0",8,"Midday",2,0.366235250683425,"Monday"
"0",8,"Midday",3,0.384653579428789,"Tuesday"
"0",8,"Midday",4,0.415401649581002,"Wednesday"
"0",8,"Midday",5,0.413407408602569,"Thursday"
"0",8,"Midday",6,0.409050797390807,"Friday"
"0",8,"Midday",7,0.35543238863017,"Saturday"
"0",8,"Morning",2,0.262853123932169,"Monday"
"0",8,"Morning",3,0.259354732611646,"Tuesday"
"0",8,"Morning",4,0.267491690016271,"Wednesday"
"0",8,"Morning",5,0.264543269420459,"Thursday"
"0",8,"Morning",6,0.268412759040935,"Friday"
"0",8,"Morning",7,0.196346238247948,"Saturday"
"0",9,"Afternoon",2,0.228300109273297,"Monday"
"0",9,"Afternoon",3,0.298141642545372,"Tuesday"
"0",9,"Afternoon",4,0.314728052133316,"Wednesday"
"0",9,"Afternoon",5,0.312627371196085,"Thursday"
"0",9,"Afternoon",6,0.327194749801051,"Friday"
"0",9,"Afternoon",7,0.304570234308332,"Saturday"
"0",9,"Midday",2,0.32653668158089,"Monday"
"0",9,"Midday",3,0.422984778581954,"Tuesday"
"0",9,"Midday",4,0.442366563080303,"Wednesday"
"0",9,"Midday",5,0.423554833884699,"Thursday"
"0",9,"Midday",6,0.44761649983221,"Friday"
"0",9,"Midday",7,0.388383830015479,"Saturday"
"0",9,"Morning",2,0.211264739719003,"Monday"
"0",9,"Morning",3,0.303562715650993,"Tuesday"
"0",9,"Morning",4,0.294657042079403,"Wednesday"
"0",9,"Morning",5,0.281053829295872,"Thursday"
"0",9,"Morning",6,0.298444505918465,"Friday"
"0",9,"Morning",7,0.214934502196981,"Saturday"
"0",10,"Afternoon",2,0.276804908326407,"Monday"
"0",10,"Afternoon",3,0.303980827380132,"Tuesday"
"0",10,"Afternoon",4,0.316555815349136,"Wednesday"
"0",10,"Afternoon",5,0.321540780760933,"Thursday"
"0",10,"Afternoon",6,0.334361464268423,"Friday"
"0",10,"Afternoon",7,0.3091220445625,"Saturday"
"0",10,"Midday",2,0.379670627964914,"Monday"
"0",10,"Midday",3,0.424988483566795,"Tuesday"
"0",10,"Midday",4,0.417828185110514,"Wednesday"
"0",10,"Midday",5,0.4233702928308,"Thursday"
"0",10,"Midday",6,0.455220960461591,"Friday"
"0",10,"Midday",7,0.389784843087676,"Saturday"
"0",10,"Morning",2,0.240740350866885,"Monday"
"0",10,"Morning",3,0.285015371445441,"Tuesday"
"0",10,"Morning",4,0.271705358421077,"Wednesday"
"0",10,"Morning",5,0.273354250864085,"Thursday"
"0",10,"Morning",6,0.283708328612698,"Friday"
"0",10,"Morning",7,0.198878243482781,"Saturday"
"0",11,"Afternoon",2,0.226196428945325,"Monday"
"0",11,"Afternoon",3,0.325959805882049,"Tuesday"
"0",11,"Afternoon",4,0.321031094731214,"Wednesday"
"0",11,"Afternoon",5,0.23195372716239,"Thursday"
"0",11,"Afternoon",6,0.333584237464063,"Friday"
"0",11,"Afternoon",7,0.367393487222642,"Saturday"
"0",11,"Midday",2,0.323876087192166,"Monday"
"0",11,"Midday",3,0.459395166079862,"Tuesday"
"0",11,"Midday",4,0.444969374168418,"Wednesday"
"0",11,"Midday",5,0.321376974028462,"Thursday"
"0",11,"Midday",6,0.45000930263755,"Friday"
"0",11,"Midday",7,0.397531962131556,"Saturday"
"0",11,"Morning",2,0.217215050607466,"Monday"
"0",11,"Morning",3,0.304571423503176,"Tuesday"
"0",11,"Morning",4,0.283932237800825,"Wednesday"
"0",11,"Morning",5,0.201377560680308,"Thursday"
"0",11,"Morning",6,0.273257184860495,"Friday"
"0",11,"Morning",7,0.211150409214647,"Saturday"
"0",12,"Afternoon",2,0.34338238294509,"Monday"
"0",12,"Afternoon",3,0.27570192093614,"Tuesday"
"0",12,"Afternoon",4,0.245378068550289,"Wednesday"
"0",12,"Afternoon",5,0.338474948442411,"Thursday"
"0",12,"Afternoon",6,0.364133321126218,"Friday"
"0",12,"Afternoon",7,0.371595191593223,"Saturday"
"0",12,"Midday",2,0.443179793072642,"Monday"
"0",12,"Midday",3,0.409592343059346,"Tuesday"
"0",12,"Midday",4,0.339064200464934,"Wednesday"
"0",12,"Midday",5,0.419409283127067,"Thursday"
"0",12,"Midday",6,0.445496148801503,"Friday"
"0",12,"Midday",7,0.408338419955236,"Saturday"
"0",12,"Morning",2,0.256410409970149,"Monday"
"0",12,"Morning",3,0.253416105257027,"Tuesday"
"0",12,"Morning",4,0.21015467850198,"Wednesday"
"0",12,"Morning",5,0.256561368044054,"Thursday"
"0",12,"Morning",6,0.284578840029557,"Friday"
"0",12,"Morning",7,0.202634914257927,"Saturday"
"0",0,"Afternoon",2,0.256402259294028,"Monday"
"0",0,"Afternoon",3,0.292335226331025,"Tuesday"
"0",0,"Afternoon",4,0.300605002160844,"Wednesday"
"0",0,"Afternoon",5,0.29838398449308,"Thursday"
"0",0,"Afternoon",6,0.335334894148954,"Friday"
"0",0,"Afternoon",7,0.307742114753831,"Saturday"
"0",0,"Midday",2,0.350505498612249,"Monday"
"0",0,"Midday",3,0.401409859177234,"Tuesday"
"0",0,"Midday",4,0.402953231909479,"Wednesday"
"0",0,"Midday",5,0.395125660248191,"Thursday"
"0",0,"Midday",6,0.438930588328358,"Friday"
"0",0,"Midday",7,0.376207950948321,"Saturday"
"0",0,"Morning",2,0.227708876367839,"Monday"
"0",0,"Morning",3,0.269254961004236,"Tuesday"
"0",0,"Morning",4,0.259705819295246,"Wednesday"
"0",0,"Morning",5,0.252509564927595,"Thursday"
"0",0,"Morning",6,0.280316515616501,"Friday"
"0",0,"Morning",7,0.202405127322806,"Saturday"
